station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
LGA,2026-07-07 18:51,71.00,64.00,7.00,20.00,30.01,0.00,10.00,OVC
LGA,2026-07-07 19:51,72.00,65.00,9.00,30.00,30.01,T,10.00,BKN
LGA,2026-07-07 20:51,70.00,65.00,9.00,50.00,30.01,T,10.00,FEW
LGA,2026-07-07 21:51,69.00,65.00,10.00,50.00,30.01,T,7.00,SCT
LGA,2026-07-07 22:51,69.00,65.00,9.00,50.00,30.00,T,7.00,SCT
LGA,2026-07-07 23:51,70.00,64.00,8.00,50.00,30.01,T,10.00,FEW
LGA,2026-07-08 00:51,70.00,63.00,9.00,30.00,30.01,0.00,10.00,FEW
LGA,2026-07-08 01:51,67.00,65.00,3.00,40.00,30.04,T,10.00,FEW
LGA,2026-07-08 02:51,69.00,63.00,7.00,40.00,30.04,0.00,10.00,SCT
LGA,2026-07-08 03:51,69.00,62.00,6.00,20.00,30.05,0.00,10.00,SCT
LGA,2026-07-08 04:51,68.00,62.00,8.00,20.00,30.04,0.00,10.00,SCT
LGA,2026-07-08 05:51,67.00,62.00,8.00,10.00,30.03,0.00,10.00,FEW
LGA,2026-07-08 06:51,66.00,61.00,4.00,360.00,30.03,0.00,10.00,FEW
LGA,2026-07-08 07:51,66.00,61.00,5.00,360.00,30.03,0.00,10.00,FEW
LGA,2026-07-08 08:51,66.00,61.00,6.00,360.00,30.03,0.00,10.00,FEW
LGA,2026-07-08 09:51,66.00,61.00,5.00,360.00,30.04,0.00,10.00,FEW
LGA,2026-07-08 10:51,68.00,61.00,9.00,360.00,30.04,0.00,10.00,FEW
LGA,2026-07-08 11:51,69.00,61.00,6.00,60.00,30.04,0.00,10.00,FEW
LGA,2026-07-08 12:51,73.00,62.00,0.00,0.00,30.04,0.00,10.00,FEW
LGA,2026-07-08 13:51,74.00,62.00,6.00,310.00,30.04,0.00,10.00,FEW
LGA,2026-07-08 14:51,77.00,63.00,6.00,320.00,30.04,0.00,10.00,FEW
LGA,2026-07-08 15:51,79.00,63.00,7.00,310.00,30.03,0.00,10.00,FEW
LGA,2026-07-08 16:51,81.00,62.00,6.00,330.00,30.02,0.00,10.00,FEW
LGA,2026-07-08 17:51,82.00,61.00,4.00,M,30.00,0.00,10.00,FEW
LGA,2026-07-08 18:51,85.00,59.00,4.00,M,29.98,0.00,10.00,FEW
LGA,2026-07-08 19:51,87.00,59.00,7.00,270.00,29.96,0.00,10.00,FEW
LGA,2026-07-08 20:51,86.00,65.00,8.00,140.00,29.94,0.00,10.00,FEW
LGA,2026-07-08 21:51,84.00,65.00,10.00,140.00,29.93,0.00,10.00,FEW
LGA,2026-07-08 22:51,80.00,66.00,10.00,160.00,29.94,0.00,10.00,FEW
LGA,2026-07-08 23:51,77.00,66.00,10.00,170.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 00:51,76.00,66.00,6.00,160.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 01:51,78.00,67.00,9.00,190.00,29.95,0.00,10.00,FEW
LGA,2026-07-09 02:51,77.00,67.00,9.00,200.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 03:51,76.00,67.00,9.00,220.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 04:51,75.00,67.00,8.00,210.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 05:51,74.00,67.00,10.00,210.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 06:51,74.00,67.00,5.00,220.00,29.93,0.00,10.00,FEW
LGA,2026-07-09 07:51,74.00,66.00,6.00,210.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 08:51,74.00,66.00,6.00,220.00,29.93,0.00,10.00,FEW
LGA,2026-07-09 09:51,74.00,66.00,6.00,200.00,29.93,0.00,10.00,FEW
LGA,2026-07-09 10:51,75.00,67.00,4.00,230.00,29.93,0.00,10.00,FEW
LGA,2026-07-09 11:51,77.00,68.00,5.00,220.00,29.94,0.00,10.00,FEW
LGA,2026-07-09 12:51,79.00,69.00,6.00,230.00,29.93,0.00,10.00,FEW
LGA,2026-07-09 13:51,82.00,70.00,10.00,210.00,29.92,0.00,10.00,FEW
LGA,2026-07-09 14:51,83.00,71.00,12.00,220.00,29.90,0.00,10.00,FEW
LGA,2026-07-09 15:51,85.00,71.00,12.00,220.00,29.90,0.00,10.00,SCT
LGA,2026-07-09 16:51,87.00,70.00,12.00,250.00,29.89,0.00,10.00,SCT
LGA,2026-07-09 17:51,80.00,71.00,11.00,170.00,29.88,T,10.00,SCT
LGA,2026-07-09 18:51,79.00,71.00,9.00,180.00,29.87,0.00,10.00,FEW
LGA,2026-07-09 19:51,80.00,72.00,11.00,190.00,29.86,0.00,10.00,BKN
LGA,2026-07-09 20:51,78.00,72.00,5.00,250.00,29.85,T,9.00,FEW
LGA,2026-07-09 21:51,75.00,72.00,6.00,210.00,29.82,0.03,8.00,FEW
LGA,2026-07-09 22:51,77.00,72.00,9.00,170.00,29.81,T,10.00,FEW
LGA,2026-07-09 23:51,77.00,72.00,7.00,200.00,29.81,0.00,10.00,FEW
LGA,2026-07-10 00:51,77.00,72.00,7.00,200.00,29.81,0.00,10.00,SCT
LGA,2026-07-10 01:51,77.00,72.00,7.00,200.00,29.82,0.00,10.00,FEW
LGA,2026-07-10 02:51,77.00,73.00,7.00,220.00,29.82,T,10.00,OVC
LGA,2026-07-10 03:51,77.00,73.00,7.00,210.00,29.80,T,10.00,BKN
LGA,2026-07-10 04:51,76.00,73.00,5.00,200.00,29.78,0.00,10.00,FEW
LGA,2026-07-10 05:51,76.00,73.00,6.00,230.00,29.77,0.00,10.00,SCT
LGA,2026-07-10 06:51,76.00,73.00,3.00,220.00,29.75,0.00,10.00,SCT
LGA,2026-07-10 07:51,76.00,72.00,0.00,0.00,29.74,0.00,10.00,FEW
LGA,2026-07-10 08:51,76.00,72.00,3.00,250.00,29.75,0.00,10.00,FEW
LGA,2026-07-10 09:51,76.00,71.00,10.00,290.00,29.76,0.00,10.00,FEW
LGA,2026-07-10 10:51,77.00,70.00,8.00,320.00,29.78,0.00,10.00,FEW
LGA,2026-07-10 11:51,78.00,68.00,8.00,300.00,29.79,0.00,10.00,FEW
LGA,2026-07-10 12:51,81.00,66.00,8.00,320.00,29.80,0.00,10.00,FEW
LGA,2026-07-10 13:51,81.00,66.00,12.00,310.00,29.81,0.00,10.00,FEW
LGA,2026-07-10 14:51,82.00,66.00,10.00,310.00,29.81,0.00,10.00,FEW
LGA,2026-07-10 15:51,85.00,65.00,8.00,310.00,29.82,0.00,10.00,SCT
LGA,2026-07-10 16:51,84.00,65.00,8.00,330.00,29.82,0.00,10.00,SCT
LGA,2026-07-10 17:51,84.00,65.00,9.00,320.00,29.81,0.00,10.00,SCT
LGA,2026-07-10 18:51,85.00,66.00,8.00,320.00,29.81,0.00,10.00,SCT
LGA,2026-07-10 19:51,88.00,67.00,7.00,270.00,29.82,0.00,10.00,SCT
LGA,2026-07-10 20:51,87.00,65.00,8.00,270.00,29.82,0.00,10.00,SCT
LGA,2026-07-10 21:51,84.00,65.00,7.00,290.00,29.82,0.00,10.00,FEW
LGA,2026-07-10 22:51,87.00,68.00,6.00,270.00,29.81,0.00,10.00,FEW
LGA,2026-07-10 23:51,86.00,68.00,6.00,270.00,29.82,0.00,10.00,FEW
LGA,2026-07-11 00:51,86.00,69.00,8.00,290.00,29.84,0.00,10.00,SCT
LGA,2026-07-11 01:51,82.00,70.00,6.00,280.00,29.86,0.00,10.00,FEW
LGA,2026-07-11 02:51,81.00,70.00,6.00,290.00,29.87,0.00,10.00,FEW
LGA,2026-07-11 03:51,82.00,68.00,5.00,M,29.87,0.00,10.00,FEW
LGA,2026-07-11 04:51,80.00,67.00,0.00,0.00,29.87,0.00,10.00,FEW
LGA,2026-07-11 05:51,78.00,68.00,6.00,320.00,29.88,0.00,10.00,SCT
LGA,2026-07-11 06:51,78.00,68.00,4.00,30.00,29.87,0.00,10.00,FEW
LGA,2026-07-11 07:51,76.00,69.00,5.00,40.00,29.87,0.00,10.00,BKN
LGA,2026-07-11 08:51,74.00,69.00,7.00,50.00,29.88,0.00,10.00,BKN
LGA,2026-07-11 09:51,73.00,68.00,7.00,50.00,29.89,0.00,10.00,SCT
LGA,2026-07-11 10:51,73.00,68.00,6.00,40.00,29.90,0.00,10.00,BKN
LGA,2026-07-11 11:51,75.00,66.00,12.00,50.00,29.92,0.00,10.00,SCT
LGA,2026-07-11 12:51,75.00,65.00,11.00,50.00,29.95,0.00,10.00,BKN
LGA,2026-07-11 13:51,75.00,64.00,12.00,40.00,29.95,0.00,10.00,BKN
LGA,2026-07-11 14:51,76.00,63.00,12.00,50.00,29.96,T,10.00,SCT
LGA,2026-07-11 15:51,76.00,63.00,11.00,40.00,29.97,T,10.00,BKN
LGA,2026-07-11 16:51,77.00,62.00,10.00,50.00,29.98,T,10.00,SCT
LGA,2026-07-11 17:51,78.00,62.00,9.00,50.00,29.96,0.00,10.00,SCT
LGA,2026-07-11 18:51,80.00,64.00,11.00,40.00,29.95,0.00,10.00,FEW
LGA,2026-07-11 19:51,81.00,64.00,8.00,50.00,29.95,0.00,10.00,FEW
LGA,2026-07-11 20:51,82.00,65.00,6.00,M,29.95,0.00,10.00,FEW
LGA,2026-07-11 21:51,81.00,65.00,6.00,40.00,29.95,0.00,10.00,FEW
LGA,2026-07-11 22:51,82.00,64.00,5.00,90.00,29.97,0.00,10.00,FEW
LGA,2026-07-11 23:51,80.00,61.00,8.00,110.00,29.98,0.00,10.00,FEW
LGA,2026-07-12 00:51,78.00,58.00,8.00,140.00,30.00,0.00,10.00,FEW
LGA,2026-07-12 01:51,76.00,58.00,5.00,120.00,30.02,0.00,10.00,FEW
LGA,2026-07-12 02:51,76.00,56.00,5.00,120.00,30.04,0.00,10.00,FEW
LGA,2026-07-12 03:51,73.00,59.00,4.00,40.00,30.05,0.00,10.00,FEW
LGA,2026-07-12 04:51,73.00,61.00,3.00,60.00,30.06,0.00,10.00,FEW
LGA,2026-07-12 05:51,72.00,63.00,4.00,50.00,30.07,0.00,10.00,SCT
LGA,2026-07-12 06:51,72.00,62.00,3.00,80.00,30.07,0.00,10.00,BKN
LGA,2026-07-12 07:51,72.00,63.00,3.00,30.00,30.07,0.00,10.00,BKN
LGA,2026-07-12 08:51,71.00,64.00,4.00,40.00,30.09,0.00,10.00,SCT
LGA,2026-07-12 09:51,70.00,66.00,4.00,50.00,30.10,0.00,10.00,SCT
LGA,2026-07-12 10:51,71.00,65.00,4.00,40.00,30.12,0.00,10.00,SCT
LGA,2026-07-12 11:51,72.00,64.00,6.00,40.00,30.15,0.00,10.00,FEW
LGA,2026-07-12 12:51,73.00,63.00,7.00,40.00,30.16,0.00,10.00,FEW
LGA,2026-07-12 13:51,75.00,61.00,7.00,40.00,30.17,0.00,10.00,FEW
LGA,2026-07-12 14:51,77.00,58.00,9.00,40.00,30.18,0.00,10.00,FEW
LGA,2026-07-12 15:51,80.00,54.00,7.00,40.00,30.18,0.00,10.00,FEW
LGA,2026-07-12 16:51,82.00,56.00,5.00,40.00,30.17,0.00,10.00,FEW
LGA,2026-07-12 17:51,85.00,51.00,9.00,150.00,30.16,0.00,10.00,FEW
LGA,2026-07-12 18:51,84.00,51.00,9.00,160.00,30.15,0.00,10.00,FEW
LGA,2026-07-12 19:51,84.00,52.00,12.00,180.00,30.15,0.00,10.00,FEW
LGA,2026-07-12 20:51,83.00,49.00,12.00,190.00,30.15,0.00,10.00,FEW
LGA,2026-07-12 21:51,82.00,51.00,11.00,170.00,30.16,0.00,10.00,FEW
LGA,2026-07-12 22:51,79.00,52.00,12.00,180.00,30.16,0.00,10.00,FEW
LGA,2026-07-12 23:51,79.00,57.00,11.00,170.00,30.17,0.00,10.00,FEW
LGA,2026-07-13 00:51,76.00,58.00,10.00,190.00,30.17,0.00,10.00,FEW
LGA,2026-07-13 01:51,76.00,59.00,7.00,190.00,30.19,0.00,10.00,FEW
LGA,2026-07-13 02:51,76.00,57.00,8.00,210.00,30.20,0.00,10.00,FEW
LGA,2026-07-13 03:51,75.00,58.00,5.00,210.00,30.19,0.00,10.00,FEW
LGA,2026-07-13 04:51,75.00,58.00,9.00,220.00,30.20,0.00,10.00,FEW
LGA,2026-07-13 05:51,74.00,57.00,7.00,200.00,30.20,0.00,10.00,FEW
LGA,2026-07-13 06:51,74.00,58.00,5.00,200.00,30.20,0.00,10.00,FEW
LGA,2026-07-13 07:51,73.00,60.00,7.00,200.00,30.19,0.00,10.00,FEW
LGA,2026-07-13 08:51,72.00,61.00,5.00,190.00,30.20,0.00,10.00,FEW
LGA,2026-07-13 09:51,72.00,62.00,6.00,200.00,30.20,0.00,10.00,FEW
LGA,2026-07-13 10:51,73.00,62.00,5.00,210.00,30.21,0.00,10.00,FEW
LGA,2026-07-13 11:51,76.00,62.00,5.00,220.00,30.22,0.00,10.00,FEW
LGA,2026-07-13 12:51,78.00,61.00,5.00,220.00,30.23,0.00,10.00,FEW
LGA,2026-07-13 13:51,80.00,58.00,6.00,230.00,30.23,0.00,10.00,FEW
LGA,2026-07-13 14:51,81.00,58.00,8.00,220.00,30.23,0.00,10.00,FEW
LGA,2026-07-13 15:51,83.00,57.00,10.00,200.00,30.22,0.00,10.00,FEW
LGA,2026-07-13 16:51,84.00,56.00,9.00,250.00,30.19,0.00,10.00,FEW
LGA,2026-07-13 17:51,83.00,62.00,6.00,M,30.17,0.00,10.00,SCT
LGA,2026-07-13 18:51,85.00,63.00,15.00,160.00,30.16,0.00,10.00,SCT
LGA,2026-07-13 19:51,84.00,59.00,13.00,170.00,30.13,0.00,10.00,FEW
LGA,2026-07-13 20:51,83.00,58.00,15.00,170.00,30.12,0.00,10.00,FEW
LGA,2026-07-13 21:51,83.00,57.00,14.00,170.00,30.12,0.00,10.00,FEW
LGA,2026-07-13 22:51,81.00,56.00,15.00,170.00,30.13,0.00,10.00,FEW
LGA,2026-07-13 23:51,80.00,58.00,13.00,180.00,30.12,0.00,10.00,FEW
LGA,2026-07-14 00:51,79.00,60.00,8.00,200.00,30.13,0.00,10.00,FEW
LGA,2026-07-14 01:51,79.00,59.00,12.00,210.00,30.14,0.00,10.00,FEW
LGA,2026-07-14 02:51,78.00,60.00,11.00,200.00,30.13,0.00,10.00,FEW
LGA,2026-07-14 03:51,77.00,60.00,8.00,210.00,30.12,0.00,10.00,FEW
LGA,2026-07-14 04:51,76.00,60.00,10.00,220.00,30.12,0.00,10.00,FEW
LGA,2026-07-14 05:51,75.00,60.00,11.00,230.00,30.11,0.00,10.00,FEW
LGA,2026-07-14 06:51,74.00,60.00,9.00,220.00,30.10,0.00,10.00,FEW
LGA,2026-07-14 07:51,75.00,59.00,8.00,240.00,30.09,0.00,10.00,FEW
LGA,2026-07-14 08:51,74.00,59.00,9.00,230.00,30.09,0.00,10.00,FEW
LGA,2026-07-14 09:51,74.00,59.00,7.00,230.00,30.09,0.00,10.00,FEW
LGA,2026-07-14 10:51,75.00,59.00,8.00,220.00,30.07,0.00,10.00,SCT
LGA,2026-07-14 11:51,76.00,60.00,6.00,230.00,30.07,0.00,10.00,BKN
LGA,2026-07-14 12:51,79.00,61.00,9.00,240.00,30.08,0.00,10.00,BKN
LGA,2026-07-14 13:51,82.00,62.00,5.00,260.00,30.08,0.00,10.00,BKN
LGA,2026-07-14 14:51,84.00,63.00,4.00,290.00,30.06,0.00,10.00,BKN
LGA,2026-07-14 15:51,88.00,64.00,9.00,280.00,30.05,0.00,10.00,BKN
LGA,2026-07-14 16:51,89.00,64.00,9.00,220.00,30.03,0.00,10.00,BKN
LGA,2026-07-14 17:51,91.00,64.00,10.00,250.00,30.00,0.00,10.00,BKN
LGA,2026-07-14 18:51,92.00,65.00,9.00,230.00,29.97,0.00,10.00,FEW
LGA,2026-07-14 19:51,92.00,65.00,9.00,250.00,29.95,0.00,10.00,FEW
LGA,2026-07-14 20:51,92.00,68.00,14.00,220.00,29.92,0.00,10.00,FEW
LGA,2026-07-14 21:51,92.00,67.00,16.00,230.00,29.90,0.00,10.00,SCT
LGA,2026-07-14 22:51,92.00,67.00,12.00,230.00,29.88,0.00,10.00,FEW
LGA,2026-07-14 23:51,91.00,67.00,9.00,240.00,29.88,0.00,10.00,FEW
LGA,2026-07-15 00:51,89.00,66.00,10.00,250.00,29.88,0.00,10.00,FEW
LGA,2026-07-15 01:51,89.00,67.00,12.00,250.00,29.88,0.00,10.00,FEW
LGA,2026-07-15 02:51,88.00,67.00,9.00,250.00,29.87,0.00,10.00,FEW
LGA,2026-07-15 03:51,87.00,68.00,12.00,250.00,29.87,0.00,10.00,FEW
LGA,2026-07-15 04:51,86.00,68.00,10.00,240.00,29.87,0.00,10.00,FEW
LGA,2026-07-15 05:51,84.00,69.00,8.00,230.00,29.86,0.00,10.00,FEW
LGA,2026-07-15 06:51,83.00,69.00,9.00,230.00,29.85,0.00,10.00,FEW
LGA,2026-07-15 07:51,82.00,69.00,9.00,230.00,29.84,0.00,10.00,FEW
LGA,2026-07-15 08:51,82.00,69.00,7.00,220.00,29.84,0.00,10.00,FEW
LGA,2026-07-15 09:51,81.00,69.00,3.00,310.00,29.86,0.00,10.00,SCT
LGA,2026-07-15 10:51,82.00,69.00,10.00,200.00,29.87,0.00,10.00,SCT
LGA,2026-07-15 11:51,84.00,69.00,7.00,230.00,29.86,0.00,10.00,SCT
LGA,2026-07-15 12:51,86.00,69.00,8.00,240.00,29.86,0.00,10.00,SCT
LGA,2026-07-15 13:51,88.00,69.00,10.00,240.00,29.85,0.00,10.00,SCT
LGA,2026-07-15 14:51,91.00,68.00,11.00,300.00,29.83,0.00,7.00,SCT
LGA,2026-07-15 15:51,94.00,64.00,14.00,260.00,29.82,0.00,6.00,SCT
LGA,2026-07-15 16:51,96.00,65.00,14.00,270.00,29.80,0.00,3.00,BKN
LGA,2026-07-15 17:51,98.00,66.00,13.00,270.00,29.78,0.00,5.00,BKN
LGA,2026-07-15 18:51,97.00,69.00,11.00,270.00,29.78,0.00,9.00,FEW
LGA,2026-07-15 19:51,95.00,69.00,18.00,290.00,29.78,0.00,8.00,SCT
LGA,2026-07-15 20:51,90.00,70.00,15.00,10.00,29.81,0.00,5.00,SCT
LGA,2026-07-15 21:51,86.00,69.00,12.00,340.00,29.85,0.18,3.00,SCT
LGA,2026-07-15 22:51,84.00,66.00,9.00,320.00,29.85,0.00,3.00,SCT
LGA,2026-07-15 23:51,84.00,65.00,9.00,350.00,29.85,0.00,2.50,BKN
LGA,2026-07-16 00:51,82.00,60.00,7.00,350.00,29.86,0.00,5.00,BKN
LGA,2026-07-16 01:51,82.00,58.00,6.00,330.00,29.89,0.00,9.00,BKN
LGA,2026-07-16 02:51,81.00,59.00,6.00,340.00,29.90,0.00,10.00,BKN
LGA,2026-07-16 03:51,80.00,61.00,4.00,330.00,29.90,0.00,8.00,BKN
LGA,2026-07-16 04:51,81.00,58.00,5.00,330.00,29.90,0.00,10.00,BKN
LGA,2026-07-16 05:51,80.00,59.00,6.00,320.00,29.91,0.00,10.00,BKN
LGA,2026-07-16 06:51,80.00,56.00,7.00,310.00,29.91,0.00,10.00,BKN
LGA,2026-07-16 07:51,79.00,59.00,7.00,310.00,29.91,0.00,10.00,BKN
LGA,2026-07-16 08:51,79.00,59.00,5.00,300.00,29.91,0.00,10.00,BKN
LGA,2026-07-16 09:51,78.00,58.00,7.00,300.00,29.92,0.00,10.00,BKN
LGA,2026-07-16 10:51,78.00,60.00,8.00,310.00,29.93,0.00,10.00,BKN
LGA,2026-07-16 11:51,78.00,59.00,8.00,310.00,29.93,T,8.00,BKN
LGA,2026-07-16 12:51,78.00,58.00,5.00,320.00,29.92,0.00,7.00,BKN
LGA,2026-07-16 13:51,79.00,59.00,8.00,310.00,29.91,0.00,10.00,SCT
LGA,2026-07-16 14:51,81.00,58.00,6.00,260.00,29.91,0.00,10.00,SCT
LGA,2026-07-16 15:51,84.00,56.00,7.00,280.00,29.89,0.00,10.00,SCT
LGA,2026-07-16 16:51,83.00,59.00,8.00,290.00,29.88,0.00,10.00,BKN
LGA,2026-07-16 17:51,85.00,63.00,9.00,240.00,29.86,0.00,6.00,BKN
LGA,2026-07-16 18:51,86.00,67.00,14.00,260.00,29.83,0.00,4.00,FEW
LGA,2026-07-16 19:51,88.00,66.00,13.00,260.00,29.82,0.00,2.50,BKN
LGA,2026-07-16 20:51,87.00,66.00,13.00,300.00,29.81,0.00,2.00,BKN
LGA,2026-07-16 21:51,86.00,65.00,13.00,320.00,29.83,0.00,2.00,BKN
LGA,2026-07-16 22:51,86.00,59.00,10.00,300.00,29.84,0.00,2.00,BKN
LGA,2026-07-16 23:51,84.00,57.00,12.00,300.00,29.85,0.00,2.00,SCT
LGA,2026-07-17 00:51,83.00,58.00,7.00,310.00,29.88,0.00,2.00,SCT
LGA,2026-07-17 01:51,83.00,58.00,10.00,300.00,29.90,0.00,4.00,FEW
LGA,2026-07-17 02:51,82.00,59.00,9.00,310.00,29.91,0.00,4.00,OVC
LGA,2026-07-17 03:51,81.00,59.00,9.00,320.00,29.93,0.00,5.00,OVC
LGA,2026-07-17 04:51,79.00,59.00,8.00,310.00,29.94,0.00,5.00,OVC
LGA,2026-07-17 05:51,78.00,59.00,8.00,300.00,29.94,0.00,5.00,OVC
LGA,2026-07-17 06:51,77.00,60.00,9.00,310.00,29.95,0.00,5.00,OVC
LGA,2026-07-17 07:51,76.00,59.00,9.00,300.00,29.96,0.00,5.00,OVC
LGA,2026-07-17 08:51,75.00,59.00,8.00,300.00,29.98,0.00,5.00,OVC
LGA,2026-07-17 09:51,74.00,58.00,6.00,350.00,29.99,0.00,4.00,BKN
LGA,2026-07-17 10:51,75.00,57.00,5.00,360.00,30.02,0.00,5.00,SCT
LGA,2026-07-17 11:51,76.00,55.00,7.00,20.00,30.03,0.00,7.00,BKN
LGA,2026-07-17 12:51,76.00,54.00,4.00,30.00,30.04,0.00,10.00,BKN
LGA,2026-07-17 13:51,78.00,54.00,4.00,50.00,30.03,0.00,10.00,BKN
LGA,2026-07-17 14:51,81.00,56.00,5.00,330.00,30.05,0.00,9.00,BKN
LGA,2026-07-17 15:51,83.00,53.00,3.00,320.00,30.05,0.00,10.00,BKN
LGA,2026-07-17 16:51,84.00,49.00,12.00,320.00,30.04,0.00,10.00,FEW
LGA,2026-07-17 17:51,84.00,46.00,7.00,330.00,30.03,0.00,10.00,FEW
LGA,2026-07-17 18:51,85.00,47.00,7.00,340.00,30.02,0.00,10.00,FEW
LGA,2026-07-17 19:51,86.00,49.00,9.00,320.00,30.01,0.00,10.00,FEW
LGA,2026-07-17 20:51,87.00,46.00,6.00,260.00,30.00,0.00,10.00,BKN
LGA,2026-07-17 21:51,87.00,45.00,6.00,M,29.99,0.00,10.00,BKN
LGA,2026-07-17 22:51,85.00,48.00,5.00,300.00,29.99,0.00,10.00,FEW
LGA,2026-07-17 23:51,84.00,49.00,0.00,0.00,30.00,0.00,10.00,FEW
LGA,2026-07-18 00:51,80.00,62.00,10.00,160.00,30.00,0.00,10.00,FEW
LGA,2026-07-18 01:51,79.00,59.00,7.00,180.00,30.01,0.00,10.00,FEW
LGA,2026-07-18 02:51,78.00,63.00,8.00,170.00,30.02,0.00,9.00,SCT
LGA,2026-07-18 03:51,76.00,66.00,9.00,160.00,30.02,0.00,8.00,BKN
LGA,2026-07-18 04:51,76.00,68.00,7.00,160.00,30.02,0.00,6.00,BKN
LGA,2026-07-18 05:51,75.00,69.00,7.00,170.00,30.00,0.00,6.00,BKN
LGA,2026-07-18 06:51,75.00,69.00,5.00,160.00,30.00,0.00,6.00,BKN
LGA,2026-07-18 07:51,75.00,68.00,6.00,180.00,29.98,0.00,6.00,BKN
LGA,2026-07-18 08:51,76.00,65.00,4.00,190.00,29.98,0.00,5.00,BKN
LGA,2026-07-18 09:51,76.00,65.00,6.00,190.00,29.97,0.00,3.00,SCT
LGA,2026-07-18 10:51,76.00,65.00,8.00,210.00,29.97,0.00,4.00,BKN
LGA,2026-07-18 11:51,78.00,58.00,8.00,230.00,29.98,0.00,4.00,BKN
LGA,2026-07-18 12:51,79.00,59.00,7.00,230.00,29.95,0.00,4.00,BKN
LGA,2026-07-18 13:51,80.00,59.00,9.00,200.00,29.91,0.00,4.00,BKN
LGA,2026-07-18 14:51,79.00,64.00,11.00,180.00,29.90,T,4.00,BKN
LGA,2026-07-18 15:51,75.00,70.00,10.00,230.00,29.92,0.04,1.50,BKN
LGA,2026-07-18 16:51,71.00,68.00,8.00,130.00,29.86,1.07,3.00,SCT
LGA,2026-07-18 17:51,73.00,69.00,5.00,M,29.87,0.11,3.00,SCT
LGA,2026-07-18 18:51,73.00,70.00,7.00,180.00,29.80,0.02,3.00,SCT
LGA,2026-07-18 19:51,76.00,72.00,9.00,200.00,29.79,0.02,4.00,FEW
LGA,2026-07-18 20:51,76.00,73.00,12.00,190.00,29.76,0.00,4.00,SCT
LGA,2026-07-18 21:51,77.00,73.00,10.00,180.00,29.73,0.00,5.00,FEW
LGA,2026-07-18 22:51,77.00,72.00,8.00,170.00,29.72,0.00,6.00,FEW
LGA,2026-07-18 23:51,74.00,72.00,11.00,190.00,29.70,0.13,0.50,FEW
LGA,2026-07-19 00:51,74.00,72.00,5.00,220.00,29.70,0.05,5.00,SCT
LGA,2026-07-19 01:51,75.00,73.00,10.00,160.00,29.68,0.04,6.00,SCT
LGA,2026-07-19 02:51,76.00,74.00,5.00,230.00,29.65,0.00,6.00,FEW
LGA,2026-07-19 03:51,77.00,73.00,9.00,230.00,29.64,0.00,10.00,FEW
LGA,2026-07-19 04:51,78.00,72.00,10.00,240.00,29.62,0.00,10.00,FEW
LGA,2026-07-19 05:51,78.00,71.00,11.00,260.00,29.62,0.00,10.00,FEW
LGA,2026-07-19 06:51,78.00,70.00,13.00,260.00,29.64,0.00,10.00,FEW
LGA,2026-07-19 07:51,77.00,69.00,8.00,280.00,29.66,0.00,10.00,FEW
LGA,2026-07-19 08:51,76.00,67.00,12.00,310.00,29.68,0.00,10.00,FEW
LGA,2026-07-19 09:51,75.00,66.00,13.00,310.00,29.71,0.00,10.00,FEW
LGA,2026-07-19 10:51,74.00,64.00,13.00,300.00,29.74,0.00,10.00,FEW
LGA,2026-07-19 11:51,74.00,63.00,11.00,320.00,29.78,0.00,10.00,FEW
LGA,2026-07-19 12:51,74.00,59.00,17.00,310.00,29.79,0.00,10.00,FEW
LGA,2026-07-19 13:51,74.00,55.00,17.00,320.00,29.80,0.00,10.00,FEW
LGA,2026-07-19 14:51,75.00,54.00,11.00,310.00,29.82,0.00,10.00,FEW
LGA,2026-07-19 15:51,76.00,53.00,17.00,330.00,29.83,0.00,10.00,FEW
LGA,2026-07-19 16:51,77.00,55.00,17.00,310.00,29.82,0.00,10.00,FEW
LGA,2026-07-19 17:51,78.00,54.00,15.00,320.00,29.83,0.00,10.00,FEW
LGA,2026-07-19 18:51,79.00,54.00,15.00,330.00,29.83,0.00,10.00,FEW
LGA,2026-07-19 19:51,80.00,53.00,12.00,310.00,29.83,0.00,10.00,FEW
LGA,2026-07-19 20:51,80.00,54.00,11.00,300.00,29.83,0.00,10.00,FEW
LGA,2026-07-19 21:51,80.00,52.00,13.00,330.00,29.83,0.00,10.00,FEW
LGA,2026-07-19 22:51,80.00,52.00,9.00,310.00,29.84,0.00,10.00,FEW
LGA,2026-07-19 23:51,78.00,53.00,13.00,310.00,29.87,0.00,10.00,FEW
LGA,2026-07-20 00:51,77.00,52.00,10.00,320.00,29.89,0.00,10.00,SCT
LGA,2026-07-20 01:51,76.00,53.00,10.00,310.00,29.92,0.00,10.00,SCT
LGA,2026-07-20 02:51,75.00,53.00,6.00,330.00,29.93,0.00,10.00,FEW
LGA,2026-07-20 03:51,74.00,53.00,8.00,320.00,29.95,0.00,10.00,FEW
